A	B	score	A_gene	B_gene	AinRAP	BinRAP
9606.ENSP00000270625	9606.ENSP00000369965	451	RPS11	BTF3	FALSE	TRUE
9606.ENSP00000349960	9606.ENSP00000379065	451	ACTB	TRPS1	FALSE	TRUE
9606.ENSP00000262803	9606.ENSP00000295797	450	UPF1	PRKCI	FALSE	TRUE
9606.ENSP00000216038	9606.ENSP00000296585	450	RTCB	ITGA2	FALSE	TRUE
9606.ENSP00000262803	9606.ENSP00000334499	450	UPF1	PTBP3	FALSE	TRUE
9606.ENSP00000336702	9606.ENSP00000342278	450	EIF5A	OAS2	FALSE	TRUE
9606.ENSP00000217244	9606.ENSP00000361626	450	CSNK2A1	YBX1	TRUE	FALSE
9606.ENSP00000358921	9606.ENSP00000367220	450	ACTR1A	ACTR2	TRUE	FALSE
9606.ENSP00000367220	9606.ENSP00000380378	450	ACTR2	PAFAH1B1	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000254963	449	ACTA2	HSPA12B	FALSE	TRUE
9606.ENSP00000234590	9606.ENSP00000336702	449	ENO1	EIF5A	TRUE	FALSE
9606.ENSP00000261366	9606.ENSP00000341826	449	LMNB1	HNRNPA1	TRUE	FALSE
9606.ENSP00000270625	9606.ENSP00000349142	449	RPS11	ATP5C1	FALSE	TRUE
9606.ENSP00000254963	9606.ENSP00000349960	449	HSPA12B	ACTB	TRUE	FALSE
9606.ENSP00000343745	9606.ENSP00000361626	449	DICER1	YBX1	TRUE	FALSE
9606.ENSP00000289228	9606.ENSP00000367220	449	ACTR1B	ACTR2	TRUE	FALSE
9606.ENSP00000364801	9606.ENSP00000387286	449	HSPA1B	RAB1A	TRUE	FALSE
9606.ENSP00000283943	9606.ENSP00000390783	449	TRIP12	SCFD1	TRUE	FALSE
9606.ENSP00000361626	9606.ENSP00000362300	448	YBX1	AGO1	FALSE	TRUE
9606.ENSP00000370258	9606.ENSP00000402608	448	EIF3CL	CPS1	FALSE	TRUE
9606.ENSP00000219473	9606.ENSP00000262803	447	USP10	UPF1	TRUE	FALSE
9606.ENSP00000261313	9606.ENSP00000265394	447	PEBP1	CPVL	FALSE	TRUE
9606.ENSP00000265112	9606.ENSP00000270625	447	TARS	RPS11	TRUE	FALSE
9606.ENSP00000305995	9606.ENSP00000330054	447	PGK2	EEF1A1	TRUE	FALSE
9606.ENSP00000223127	9606.ENSP00000341826	447	PLOD3	HNRNPA1	TRUE	FALSE
9606.ENSP00000199389	9606.ENSP00000350028	447	EIF2AK1	MOV10	TRUE	FALSE
9606.ENSP00000258962	9606.ENSP00000351108	447	SRSF1	HNRNPAB	TRUE	FALSE
9606.ENSP00000349960	9606.ENSP00000354558	447	ACTB	MTOR	FALSE	TRUE
9606.ENSP00000296802	9606.ENSP00000354722	447	NSA2	EIF1AY	TRUE	FALSE
9606.ENSP00000305958	9606.ENSP00000406463	447	STIP1	DNAJC7	FALSE	TRUE
9606.ENSP00000251453	9606.ENSP00000416892	447	RPS16	EIF3L	TRUE	FALSE
9606.ENSP00000250896	9606.ENSP00000262056	446	MKNK2	EIF4B	TRUE	FALSE
9606.ENSP00000305682	9606.ENSP00000346001	446	MRPL39	RPL3	TRUE	FALSE
9606.ENSP00000336702	9606.ENSP00000351686	446	EIF5A	PRDM10	FALSE	TRUE
9606.ENSP00000346001	9606.ENSP00000358060	446	RPL3	TARS2	FALSE	TRUE
9606.ENSP00000309629	9606.ENSP00000363559	446	CFL1	EIF6	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000284202	445	ACTA2	IMPACT	FALSE	TRUE
9606.ENSP00000339740	9606.ENSP00000341826	445	CAMK2D	HNRNPA1	TRUE	FALSE
9606.ENSP00000312734	9606.ENSP00000346027	445	RAB8B	RPL21	TRUE	FALSE
9606.ENSP00000284202	9606.ENSP00000349960	445	IMPACT	ACTB	TRUE	FALSE
9606.ENSP00000224784	9606.ENSP00000360163	445	ACTA2	SMARCA1	FALSE	TRUE
9606.ENSP00000254663	9606.ENSP00000361626	445	SCLY	YBX1	TRUE	FALSE
9606.ENSP00000305958	9606.ENSP00000419425	445	STIP1	PPIA	FALSE	TRUE
9606.ENSP00000290341	9606.ENSP00000428756	445	IGF2BP1	STAU2	FALSE	TRUE
9606.ENSP00000223398	9606.ENSP00000224784	444	CLIP2	ACTA2	TRUE	FALSE
9606.ENSP00000258962	9606.ENSP00000262803	444	SRSF1	UPF1	TRUE	FALSE
9606.ENSP00000224784	9606.ENSP00000303585	444	ACTA2	CLIP1	FALSE	TRUE
9606.ENSP00000266970	9606.ENSP00000330054	444	CDK2	EEF1A1	TRUE	FALSE
9606.ENSP00000223398	9606.ENSP00000349960	444	CLIP2	ACTB	TRUE	FALSE
9606.ENSP00000287239	9606.ENSP00000349960	444	KAT6B	ACTB	TRUE	FALSE
9606.ENSP00000377252	9606.ENSP00000387286	444	MON2	RAB1A	TRUE	FALSE
9606.ENSP00000222247	9606.ENSP00000419038	444	RPL18A	GFM1	FALSE	TRUE
9606.ENSP00000265713	9606.ENSP00000349960	443	KAT6A	ACTB	TRUE	FALSE
9606.ENSP00000262056	9606.ENSP00000361014	443	EIF4B	MKNK1	FALSE	TRUE
9606.ENSP00000262803	9606.ENSP00000362900	443	UPF1	SRSF4	FALSE	TRUE
9606.ENSP00000298198	9606.ENSP00000405573	443	PGM2L1	GPI	TRUE	FALSE
9606.ENSP00000348849	9606.ENSP00000419851	443	RPS26	GMPS	FALSE	TRUE
9606.ENSP00000229239	9606.ENSP00000257497	442	GAPDH	ANXA1	TRUE	FALSE
9606.ENSP00000261637	9606.ENSP00000270625	442	UTP20	RPS11	TRUE	FALSE
9606.ENSP00000319341	9606.ENSP00000341826	442	LSM10	HNRNPA1	TRUE	FALSE
9606.ENSP00000262803	9606.ENSP00000346694	442	UPF1	HNRNPA2B1	FALSE	TRUE
9606.ENSP00000262803	9606.ENSP00000349428	442	UPF1	PTBP1	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000357075	442	ACTA2	TAGLN2	FALSE	TRUE
9606.ENSP00000361626	9606.ENSP00000406162	442	YBX1	PRMT1	FALSE	TRUE
9606.ENSP00000254301	9606.ENSP00000257497	441	LGALS3	ANXA1	TRUE	FALSE
9606.ENSP00000217182	9606.ENSP00000336702	441	EEF1A2	EIF5A	TRUE	FALSE
9606.ENSP00000301785	9606.ENSP00000341826	441	HNRNPUL2	HNRNPA1	TRUE	FALSE
9606.ENSP00000235628	9606.ENSP00000358635	441	NT5C1A	SYNCRIP	TRUE	FALSE
9606.ENSP00000262719	9606.ENSP00000367220	441	PHLPP1	ACTR2	TRUE	FALSE
9606.ENSP00000322542	9606.ENSP00000401450	441	GTF2I	RPL28	TRUE	FALSE
9606.ENSP00000224784	9606.ENSP00000306124	440	ACTA2	PRKCE	FALSE	TRUE
9606.ENSP00000262803	9606.ENSP00000309503	440	UPF1	YWHAZ	FALSE	TRUE
9606.ENSP00000248342	9606.ENSP00000311449	440	EIF3K	RAB6A	TRUE	FALSE
9606.ENSP00000320025	9606.ENSP00000325240	440	CACNB2	LASP1	TRUE	FALSE
9606.ENSP00000311028	9606.ENSP00000342278	440	RPS14	OAS2	FALSE	TRUE
9606.ENSP00000262215	9606.ENSP00000346001	440	ARFGEF1	RPL3	TRUE	FALSE
9606.ENSP00000311028	9606.ENSP00000368699	440	RPS14	ISG15	FALSE	TRUE
9606.ENSP00000325240	9606.ENSP00000378578	440	LASP1	AFF1	FALSE	TRUE
9606.ENSP00000330054	9606.ENSP00000378720	440	EEF1A1	KTN1	FALSE	TRUE
9606.ENSP00000290341	9606.ENSP00000385636	440	IGF2BP1	OBSL1	FALSE	TRUE
9606.ENSP00000247207	9606.ENSP00000398131	440	HSPA2	GSPT1	TRUE	FALSE
9606.ENSP00000289371	9606.ENSP00000398131	440	EIF5B	GSPT1	TRUE	FALSE
9606.ENSP00000364801	9606.ENSP00000398131	440	HSPA1B	GSPT1	TRUE	FALSE
9606.ENSP00000355493	9606.ENSP00000405573	440	ADSS	GPI	TRUE	FALSE
9606.ENSP00000241600	9606.ENSP00000261313	439	MRPS2	PEBP1	TRUE	FALSE
9606.ENSP00000222247	9606.ENSP00000342278	439	RPL18A	OAS2	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000358866	439	ACTA2	FLNA	FALSE	TRUE
9606.ENSP00000279068	9606.ENSP00000361626	439	LSM14B	YBX1	TRUE	FALSE
9606.ENSP00000330054	9606.ENSP00000364815	439	EEF1A1	VARS	FALSE	TRUE
9606.ENSP00000222247	9606.ENSP00000368699	439	RPL18A	ISG15	FALSE	TRUE
9606.ENSP00000307900	9606.ENSP00000387286	439	GLUL	RAB1A	TRUE	FALSE
9606.ENSP00000270625	9606.ENSP00000341692	438	RPS11	DAP3	FALSE	TRUE
9606.ENSP00000259335	9606.ENSP00000346001	438	KIAA0368	RPL3	TRUE	FALSE
9606.ENSP00000292475	9606.ENSP00000348849	438	ATP5J2	RPS26	TRUE	FALSE
9606.ENSP00000319341	9606.ENSP00000351108	438	LSM10	HNRNPAB	TRUE	FALSE
9606.ENSP00000224784	9606.ENSP00000352918	438	ACTA2	ARPC5	FALSE	TRUE
9606.ENSP00000367220	9606.ENSP00000377941	438	ACTR2	ACTN1	FALSE	TRUE
9606.ENSP00000256442	9606.ENSP00000382840	438	CCNB1	DDX3X	TRUE	FALSE
9606.ENSP00000309629	9606.ENSP00000383178	438	CFL1	DIAPH3	FALSE	TRUE
9606.ENSP00000286788	9606.ENSP00000404375	438	CCT8	RPL36A	TRUE	FALSE
9606.ENSP00000224784	9606.ENSP00000408617	438	ACTA2	HDAC9	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000263125	437	ACTA2	PRKCQ	FALSE	TRUE
9606.ENSP00000247207	9606.ENSP00000346001	437	HSPA2	RPL3	TRUE	FALSE
9606.ENSP00000254963	9606.ENSP00000346001	437	HSPA12B	RPL3	TRUE	FALSE
9606.ENSP00000284719	9606.ENSP00000346001	437	OLA1	RPL3	TRUE	FALSE
9606.ENSP00000295688	9606.ENSP00000346001	437	CCT3	RPL3	TRUE	FALSE
9606.ENSP00000215115	9606.ENSP00000349960	437	BCL7C	ACTB	TRUE	FALSE
9606.ENSP00000266987	9606.ENSP00000350028	437	TARBP2	MOV10	TRUE	FALSE
9606.ENSP00000311028	9606.ENSP00000356548	437	RPS14	LTV1	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000364133	437	ACTA2	TGFBR1	FALSE	TRUE
9606.ENSP00000346001	9606.ENSP00000364801	437	RPL3	HSPA1B	FALSE	TRUE
9606.ENSP00000341346	9606.ENSP00000391723	437	TEKT1	PUM1	TRUE	FALSE
9606.ENSP00000257497	9606.ENSP00000261507	436	ANXA1	MSMO1	FALSE	TRUE
9606.ENSP00000262803	9606.ENSP00000265335	436	UPF1	RAD50	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000267064	436	ACTA2	SMARCC2	FALSE	TRUE
9606.ENSP00000160382	9606.ENSP00000309629	436	ACTL6B	CFL1	TRUE	FALSE
9606.ENSP00000245932	9606.ENSP00000325240	436	VASP	LASP1	TRUE	FALSE
9606.ENSP00000315644	9606.ENSP00000336702	436	TYMS	EIF5A	TRUE	FALSE
9606.ENSP00000264230	9606.ENSP00000346001	436	NOA1	RPL3	TRUE	FALSE
9606.ENSP00000256078	9606.ENSP00000349960	436	KRAS	ACTB	TRUE	FALSE
9606.ENSP00000261313	9606.ENSP00000360498	436	PEBP1	MRPL41	FALSE	TRUE
9606.ENSP00000350052	9606.ENSP00000367220	436	POTEF	ACTR2	TRUE	FALSE
9606.ENSP00000270625	9606.ENSP00000368699	436	RPS11	ISG15	FALSE	TRUE
9606.ENSP00000296674	9606.ENSP00000382840	436	RPS23	DDX3X	TRUE	FALSE
9606.ENSP00000349960	9606.ENSP00000388648	436	ACTB	CHEK1	FALSE	TRUE
9606.ENSP00000330054	9606.ENSP00000435096	436	EEF1A1	RPS25	FALSE	TRUE
9606.ENSP00000416892	9606.ENSP00000435777	436	EIF3L	RPS13	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000242577	435	ACTA2	DYNLL1	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000256442	435	ACTA2	CCNB1	FALSE	TRUE
9606.ENSP00000270202	9606.ENSP00000295598	435	AKT1	ATP1A1	TRUE	FALSE
9606.ENSP00000261313	9606.ENSP00000333401	435	PEBP1	MRPL40	FALSE	TRUE
9606.ENSP00000265333	9606.ENSP00000387286	435	VDAC1	RAB1A	TRUE	FALSE
9606.ENSP00000360034	9606.ENSP00000413964	435	SERBP1	LSM14A	TRUE	FALSE
9606.ENSP00000245932	9606.ENSP00000309629	434	VASP	CFL1	TRUE	FALSE
9606.ENSP00000261637	9606.ENSP00000330054	434	UTP20	EEF1A1	TRUE	FALSE
9606.ENSP00000268171	9606.ENSP00000349960	434	FURIN	ACTB	TRUE	FALSE
9606.ENSP00000309831	9606.ENSP00000358635	434	SNUPN	SYNCRIP	TRUE	FALSE
9606.ENSP00000352738	9606.ENSP00000361626	434	G3BP2	YBX1	TRUE	FALSE
9606.ENSP00000297579	9606.ENSP00000370258	434	DCAF13	EIF3CL	TRUE	FALSE
9606.ENSP00000336702	9606.ENSP00000373404	434	EIF5A	MRPL2	FALSE	TRUE
9606.ENSP00000261313	9606.ENSP00000377486	434	PEBP1	MRPL19	FALSE	TRUE
9606.ENSP00000350071	9606.ENSP00000390783	434	STRN3	SCFD1	TRUE	FALSE
9606.ENSP00000341826	9606.ENSP00000419425	434	HNRNPA1	PPIA	FALSE	TRUE
9606.ENSP00000352438	9606.ENSP00000473172	434	PCBP2	RUVBL2	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000252725	433	ACTA2	ARPC1B	FALSE	TRUE
9606.ENSP00000261313	9606.ENSP00000306548	433	PEBP1	MRPL13	FALSE	TRUE
9606.ENSP00000216038	9606.ENSP00000307567	433	RTCB	QARS	FALSE	TRUE
9606.ENSP00000333401	9606.ENSP00000346001	433	MRPL40	RPL3	TRUE	FALSE
9606.ENSP00000344401	9606.ENSP00000361626	433	LIN28B	YBX1	TRUE	FALSE
9606.ENSP00000230340	9606.ENSP00000370258	433	BYSL	EIF3CL	TRUE	FALSE
9606.ENSP00000221419	9606.ENSP00000381003	433	HNRNPL	TTC28	FALSE	TRUE
9606.ENSP00000253686	9606.ENSP00000391723	433	MRPS25	PUM1	TRUE	FALSE
9606.ENSP00000306817	9606.ENSP00000405573	433	RBKS	GPI	TRUE	FALSE
9606.ENSP00000349960	9606.ENSP00000411532	433	ACTB	TOP2A	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000286788	432	ACTA2	CCT8	FALSE	TRUE
9606.ENSP00000309597	9606.ENSP00000309629	432	MAP3K11	CFL1	TRUE	FALSE
9606.ENSP00000264705	9606.ENSP00000346027	432	CAD	RPL21	TRUE	FALSE
9606.ENSP00000225655	9606.ENSP00000362924	432	PFN1	GSN	FALSE	TRUE
9606.ENSP00000261637	9606.ENSP00000370258	432	UTP20	EIF3CL	TRUE	FALSE
9606.ENSP00000385432	9606.ENSP00000387286	432	SAR1B	RAB1A	TRUE	FALSE
9606.ENSP00000402338	9606.ENSP00000404375	432	RPF2	RPL36A	TRUE	FALSE
9606.ENSP00000224784	9606.ENSP00000411532	432	ACTA2	TOP2A	FALSE	TRUE
9606.ENSP00000336927	9606.ENSP00000349960	431	ALDOA	ACTB	TRUE	FALSE
9606.ENSP00000309629	9606.ENSP00000377941	431	CFL1	ACTN1	FALSE	TRUE
9606.ENSP00000346001	9606.ENSP00000460871	431	RPL3	RSL1D1	FALSE	TRUE
9606.ENSP00000221419	9606.ENSP00000313391	430	HNRNPL	DAB2	FALSE	TRUE
9606.ENSP00000307567	9606.ENSP00000346001	430	QARS	RPL3	TRUE	FALSE
9606.ENSP00000311449	9606.ENSP00000353444	430	RAB6A	RAB5B	FALSE	TRUE
9606.ENSP00000330054	9606.ENSP00000354125	430	EEF1A1	EIF3B	FALSE	TRUE
9606.ENSP00000351108	9606.ENSP00000400591	430	HNRNPAB	SNRPE	FALSE	TRUE
9606.ENSP00000275364	9606.ENSP00000318177	429	GNA12	FUBP3	TRUE	FALSE
9606.ENSP00000270625	9606.ENSP00000342278	429	RPS11	OAS2	FALSE	TRUE
9606.ENSP00000256442	9606.ENSP00000349960	429	CCNB1	ACTB	TRUE	FALSE
9606.ENSP00000265753	9606.ENSP00000370258	429	EIF4H	EIF3CL	TRUE	FALSE
9606.ENSP00000354722	9606.ENSP00000403852	429	EIF1AY	POLR2F	FALSE	TRUE
9606.ENSP00000270625	9606.ENSP00000404029	429	RPS11	SUPT5H	FALSE	TRUE
9606.ENSP00000270625	9606.ENSP00000448035	429	RPS11	NACA	FALSE	TRUE
9606.ENSP00000225655	9606.ENSP00000449428	429	PFN1	TWF1	FALSE	TRUE
9606.ENSP00000222247	9606.ENSP00000327191	428	RPL18A	CCT6B	FALSE	TRUE
9606.ENSP00000296802	9606.ENSP00000336702	428	NSA2	EIF5A	TRUE	FALSE
9606.ENSP00000358635	9606.ENSP00000364794	428	SYNCRIP	IARS	FALSE	TRUE
9606.ENSP00000354525	9606.ENSP00000391723	428	MRPL24	PUM1	TRUE	FALSE
9606.ENSP00000295822	9606.ENSP00000330054	427	EIF5A2	EEF1A1	TRUE	FALSE
9606.ENSP00000336752	9606.ENSP00000341826	427	FIP1L1	HNRNPA1	TRUE	FALSE
9606.ENSP00000327145	9606.ENSP00000349960	427	FLNC	ACTB	TRUE	FALSE
9606.ENSP00000309629	9606.ENSP00000351686	427	CFL1	PRDM10	FALSE	TRUE
9606.ENSP00000341826	9606.ENSP00000358159	427	HNRNPA1	ASCC3	FALSE	TRUE
9606.ENSP00000330054	9606.ENSP00000369038	427	EEF1A1	EEF1E1	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000385834	427	ACTA2	TF	FALSE	TRUE
9606.ENSP00000216038	9606.ENSP00000267430	426	RTCB	FANCM	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000312734	426	ACTA2	RAB8B	FALSE	TRUE
9606.ENSP00000311028	9606.ENSP00000329757	426	RPS14	ATP6V0C	FALSE	TRUE
9606.ENSP00000342278	9606.ENSP00000348849	426	OAS2	RPS26	TRUE	FALSE
9606.ENSP00000210060	9606.ENSP00000367220	426	DHPS	ACTR2	TRUE	FALSE
9606.ENSP00000348849	9606.ENSP00000368699	426	RPS26	ISG15	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000428845	426	ACTA2	VDAC3	FALSE	TRUE
9606.ENSP00000305059	9606.ENSP00000349960	425	MAP1LC3B2	ACTB	TRUE	FALSE
9606.ENSP00000262848	9606.ENSP00000354722	425	PRKY	EIF1AY	TRUE	FALSE
9606.ENSP00000346001	9606.ENSP00000372088	425	RPL3	RAD51	FALSE	TRUE
9606.ENSP00000363559	9606.ENSP00000404375	425	EIF6	RPL36A	TRUE	FALSE
9606.ENSP00000308610	9606.ENSP00000405573	425	GPD2	GPI	TRUE	FALSE
9606.ENSP00000416892	9606.ENSP00000417229	425	EIF3L	EIF2A	FALSE	TRUE
9606.ENSP00000336702	9606.ENSP00000462023	425	EIF5A	RPL17	FALSE	TRUE
9606.ENSP00000262269	9606.ENSP00000309629	424	MYH14	CFL1	TRUE	FALSE
9606.ENSP00000270176	9606.ENSP00000311449	424	SCYL1	RAB6A	TRUE	FALSE
9606.ENSP00000264995	9606.ENSP00000336702	424	MRPL3	EIF5A	TRUE	FALSE
9606.ENSP00000272102	9606.ENSP00000349960	424	ARF1	ACTB	TRUE	FALSE
9606.ENSP00000305056	9606.ENSP00000349960	424	PCSK6	ACTB	TRUE	FALSE
9606.ENSP00000338477	9606.ENSP00000351108	424	HNRNPF	HNRNPAB	TRUE	FALSE
9606.ENSP00000336702	9606.ENSP00000361076	424	EIF5A	RPL7A	FALSE	TRUE
9606.ENSP00000212015	9606.ENSP00000361626	424	SIRT1	YBX1	TRUE	FALSE
9606.ENSP00000305958	9606.ENSP00000362744	424	STIP1	RPS4X	FALSE	TRUE
9606.ENSP00000284073	9606.ENSP00000391723	424	MSI2	PUM1	TRUE	FALSE
9606.ENSP00000261772	9606.ENSP00000398131	424	AARS	GSPT1	TRUE	FALSE
9606.ENSP00000263620	9606.ENSP00000398131	424	ARID3A	GSPT1	TRUE	FALSE
9606.ENSP00000241052	9606.ENSP00000330054	423	CAT	EEF1A1	TRUE	FALSE
9606.ENSP00000216038	9606.ENSP00000346694	423	RTCB	HNRNPA2B1	FALSE	TRUE
9606.ENSP00000367756	9606.ENSP00000390783	423	UNC13B	SCFD1	TRUE	FALSE
9606.ENSP00000299518	9606.ENSP00000405573	423	IDH3A	GPI	TRUE	FALSE
9606.ENSP00000270625	9606.ENSP00000425634	423	RPS11	HARS	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000240343	422	ACTA2	DYNLL2	FALSE	TRUE
9606.ENSP00000247815	9606.ENSP00000262803	422	HELB	UPF1	TRUE	FALSE
9606.ENSP00000251849	9606.ENSP00000305958	422	RAF1	STIP1	TRUE	FALSE
9606.ENSP00000334499	9606.ENSP00000341826	422	PTBP3	HNRNPA1	TRUE	FALSE
9606.ENSP00000311449	9606.ENSP00000345689	422	RAB6A	RAB5C	FALSE	TRUE
9606.ENSP00000240343	9606.ENSP00000349960	422	DYNLL2	ACTB	TRUE	FALSE
9606.ENSP00000352438	9606.ENSP00000358089	422	PCBP2	TIAL1	FALSE	TRUE
9606.ENSP00000362924	9606.ENSP00000367220	422	GSN	ACTR2	TRUE	FALSE
9606.ENSP00000270625	9606.ENSP00000368438	422	RPS11	PCNA	FALSE	TRUE
9606.ENSP00000355011	9606.ENSP00000382840	422	ILF2	DDX3X	TRUE	FALSE
9606.ENSP00000349960	9606.ENSP00000396308	422	ACTB	DHFR	FALSE	TRUE
9606.ENSP00000357980	9606.ENSP00000398131	422	HTRA1	GSPT1	TRUE	FALSE
9606.ENSP00000349960	9606.ENSP00000410758	422	ACTB	LSM5	FALSE	TRUE
9606.ENSP00000341826	9606.ENSP00000348577	421	HNRNPA1	RANGAP1	FALSE	TRUE
9606.ENSP00000346032	9606.ENSP00000349960	421	ANXA2	ACTB	TRUE	FALSE
9606.ENSP00000336702	9606.ENSP00000371236	421	EIF5A	GART	FALSE	TRUE
9606.ENSP00000196551	9606.ENSP00000382840	421	RPS5	DDX3X	TRUE	FALSE
9606.ENSP00000244020	9606.ENSP00000382840	421	SRSF6	DDX3X	TRUE	FALSE
9606.ENSP00000196551	9606.ENSP00000398131	421	RPS5	GSPT1	TRUE	FALSE
9606.ENSP00000371634	9606.ENSP00000404121	421	IGF2BP2	ILF3	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000252699	420	ACTA2	ACTN4	FALSE	TRUE
9606.ENSP00000306425	9606.ENSP00000309629	420	CHCHD7	CFL1	TRUE	FALSE
9606.ENSP00000230354	9606.ENSP00000330054	420	TBP	EEF1A1	TRUE	FALSE
9606.ENSP00000299402	9606.ENSP00000361626	420	APBB1	YBX1	TRUE	FALSE
9606.ENSP00000288207	9606.ENSP00000382840	420	CCNB2V	DDX3X	TRUE	FALSE
9606.ENSP00000261070	9606.ENSP00000387286	420	COX17	RAB1A	TRUE	FALSE
9606.ENSP00000351108	9606.ENSP00000410769	420	HNRNPAB	CNBP	FALSE	TRUE
9606.ENSP00000336702	9606.ENSP00000418401	420	EIF5A	SRPRB	FALSE	TRUE
9606.ENSP00000290341	9606.ENSP00000355011	419	IGF2BP1	ILF2	FALSE	TRUE
9606.ENSP00000341826	9606.ENSP00000358089	419	HNRNPA1	TIAL1	FALSE	TRUE
9606.ENSP00000307889	9606.ENSP00000382840	419	RPL13	DDX3X	TRUE	FALSE
9606.ENSP00000364119	9606.ENSP00000398131	419	EIF2S2	GSPT1	TRUE	FALSE
9606.ENSP00000349960	9606.ENSP00000408617	419	ACTB	HDAC9	FALSE	TRUE
9606.ENSP00000228251	9606.ENSP00000439918	419	YBX3	RBM7	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000262300	418	ACTA2	PKMYT1	FALSE	TRUE
9606.ENSP00000225655	9606.ENSP00000309503	418	PFN1	YWHAZ	FALSE	TRUE
9606.ENSP00000309629	9606.ENSP00000323856	418	CFL1	PLEC	FALSE	TRUE
9606.ENSP00000342278	9606.ENSP00000346001	418	OAS2	RPL3	TRUE	FALSE
9606.ENSP00000262300	9606.ENSP00000349960	418	PKMYT1	ACTB	TRUE	FALSE
9606.ENSP00000307940	9606.ENSP00000354722	418	EEF2	EIF1AY	TRUE	FALSE
9606.ENSP00000254108	9606.ENSP00000358635	418	FUS	SYNCRIP	TRUE	FALSE
9606.ENSP00000315017	9606.ENSP00000361626	418	MRPL1	YBX1	TRUE	FALSE
9606.ENSP00000358089	9606.ENSP00000361626	418	TIAL1	YBX1	TRUE	FALSE
9606.ENSP00000309629	9606.ENSP00000367263	418	CFL1	AHNAK	FALSE	TRUE
9606.ENSP00000264717	9606.ENSP00000371634	418	GCKR	IGF2BP2	TRUE	FALSE
9606.ENSP00000325240	9606.ENSP00000380942	418	LASP1	ARHGEF12	FALSE	TRUE
9606.ENSP00000222247	9606.ENSP00000419851	418	RPL18A	GMPS	FALSE	TRUE
9606.ENSP00000264705	9606.ENSP00000429931	418	CAD	EIF3H	TRUE	FALSE
9606.ENSP00000273398	9606.ENSP00000330054	417	ATP6V1A	EEF1A1	TRUE	FALSE
9606.ENSP00000311430	9606.ENSP00000341826	417	RPL4	HNRNPA1	TRUE	FALSE
9606.ENSP00000228318	9606.ENSP00000346001	417	SLC25A3	RPL3	TRUE	FALSE
9606.ENSP00000311028	9606.ENSP00000364815	417	RPS14	VARS	FALSE	TRUE
9606.ENSP00000263168	9606.ENSP00000367220	417	CAPZA1	ACTR2	TRUE	FALSE
9606.ENSP00000244020	9606.ENSP00000262056	416	SRSF6	EIF4B	TRUE	FALSE
9606.ENSP00000228251	9606.ENSP00000279068	416	YBX3	LSM14B	FALSE	TRUE
9606.ENSP00000273550	9606.ENSP00000309629	416	FTH1	CFL1	TRUE	FALSE
9606.ENSP00000016946	9606.ENSP00000336702	416	RGPD5	EIF5A	TRUE	FALSE
9606.ENSP00000309830	9606.ENSP00000341826	416	RPL38	HNRNPA1	TRUE	FALSE
9606.ENSP00000328690	9606.ENSP00000341826	416	DDX24	HNRNPA1	TRUE	FALSE
9606.ENSP00000309629	9606.ENSP00000346032	416	CFL1	ANXA2	FALSE	TRUE
9606.ENSP00000261313	9606.ENSP00000354972	416	PEBP1	NAA35	FALSE	TRUE
9606.ENSP00000227378	9606.ENSP00000361626	416	HSPA8	YBX1	TRUE	FALSE
9606.ENSP00000351108	9606.ENSP00000362931	416	HNRNPAB	SRPK1	FALSE	TRUE
9606.ENSP00000330054	9606.ENSP00000366330	416	EEF1A1	KLF9	FALSE	TRUE
9606.ENSP00000336702	9606.ENSP00000381214	416	EIF5A	RGPD2	FALSE	TRUE
9606.ENSP00000341692	9606.ENSP00000382840	416	DAP3	DDX3X	TRUE	FALSE
9606.ENSP00000344401	9606.ENSP00000413964	416	LIN28B	LSM14A	TRUE	FALSE
9606.ENSP00000354722	9606.ENSP00000419038	416	EIF1AY	GFM1	FALSE	TRUE
9606.ENSP00000361949	9606.ENSP00000429931	416	PABPC4	EIF3H	TRUE	FALSE
9606.ENSP00000387286	9606.ENSP00000442050	416	RAB1A	PCYT2	FALSE	TRUE
9606.ENSP00000228251	9606.ENSP00000251636	415	YBX3	DHX29	FALSE	TRUE
9606.ENSP00000225655	9606.ENSP00000260008	415	PFN1	FHDC1	FALSE	TRUE
9606.ENSP00000263657	9606.ENSP00000270625	415	PNO1	RPS11	TRUE	FALSE
